,CourseID,Description
165,"('BrownCut.pdf', 'APMA 2200')",nonlinear dynamical systems theory theory differential equations flows systems linear systems hamiltonian functions stability manifolds center manifolds theory nonlinear oscillations method averaging method applications biological 
166,"('BrownCut.pdf', 'APMA 2230')",partial differential theory classical partial differential equations order theory basic fourier theory distributions techniques harmonic functional analysis nonlinear elliptic hyperbolic parabolic equations andproperties solutions examples drawn physics applied sciences depth several special chosen 
167,"('BrownCut.pdf', 'APMA 2240')",partial differential theory classical partial differential equations order theory basic fourier theory distributions techniques harmonic functional analysis nonlinear elliptic hyperbolic parabolic equations andproperties solutions examples drawn physics applied sciences depth several special chosen 
168,"('BrownCut.pdf', 'APMA 2420')",fluid mechanics concepts basic current fluid mechanics research stability concept average fluid mechanics introduction turbulence multiphase flow topicsin inviscid compressible maxey 
169,"('BrownCut.pdf', 'APMA 2450')",exchange 
170,"('BrownCut.pdf', 'APMA 2550')",numerical solution partial differential equations difference methods time-dependent initial partial differential equations fundamental concepts consistency accuracy stability finite difference methods becovered associated theory linear covered knowledge computer shu 
171,"('BrownCut.pdf', 'APMA 2560')",numerical solution partial differential equations ii.an introduction methods specifically spectral finite spectral methods review calculus method approximation end finite methods solution techniques theoretical computational shu 
172,"('BrownCut.pdf', 'APMA 2570B')",numerical solution partial differential equations cover finite methods differential elliptic parabolic hyperbolic partial differential development analysis computer implementation addressed particular discuss depth finite method prerequisite 
173,"('BrownCut.pdf', 'APMA 2580A')",computational fluid focus primarily finite difference methods flows methods dynamics particle dynamics lattice start mathematical nature navier-stokes equations models implicit methods time fast cover equations various navier-stokes equations addition todevelop navier-stokes final 
174,"('BrownCut.pdf', 'APMA 2610')",recent applications probability statistics.this develops mathematical foundations statistics computational cognitive engineering sciences gibbs large deviations exponential models statistical generative approaches classification models dynamicprogramming mcmc computing parameter 2610 1740. calculus-based statistics programming mathematical background essential 2610 analysis 
175,"('BrownCut.pdf', 'APMA 2630')",theory two provides introduction theory theory covers state markov chains real analysis spaces probability spaces random functions weak strong large numbers conditional expectation beginning discrete theory probability analysis real 
176,"('BrownCut.pdf', 'APMA 2640')",theory probability two two provides introduction theory theory standard coveredin second-semester 
177,"('BrownCut.pdf', 'APMA 2670')",mathematical statistics i.this presents advanced statistical inference methods topicsinclude foundations statistical inference comparison classical bayesian approaches point set hypothesistesting linear linear classification principal consistency asymptotic normality statistical inference computational methods markov chain prerequisite 
178,"('BrownCut.pdf', 'APMA 2811Z')",stochastic partial differential equations theory introduces basic theory stochastic partialdifferential equations spdes brownian calculus hilbert spaces classification spdes stochastic elliptic hyperbolic parabolic equations solutions linear nonlinear equations spdes particular interest between 
