,School,CourseID,Descriptions
195,WilliamJewell,EDU 440 Undergraduate Research Seminar	(1-4 cr. hrs.) ,"An introduction to the basic concepts, philosophies and methodologies of educational research. Students will acquire a basic understanding of research design, implementation and analysis of data as well as interpretation, use and limitations of results. Students taking the course for advanced credit will design and implement a research project investigating a topic pertinent to K-12 teaching and learning practice and report their research findings. Permission of instructor required."
196,WilliamJewell,EDU 470 Seminar in British Education	(2 cr. hrs.) ,"A study of the philosophy, curriculum and methods of the British primary schools. The course must be taken as a prerequisite to or concurrently with EDU 475."
197,WilliamJewell,EDU 475 Practicum in British Education 	(4 cr. hrs.) ,A practicum in a British school supervised by a member of the education faculty. Prerequisites: junior standing and admission to the Teacher Education Program.
198,WilliamJewell,PHY 214L 	General Physics II Lab (1) ,"Additional work will be required or recommended, depending on the field of engineering in which the student is interested and the program that the student desires to enter. Courses from the following list are normally involved:"
199,WilliamJewell,CVE 221 Geomatics	(2 cr. hrs.) ,"Introduction to the engineering application of surveying and geographic information systems (GIS) using modern surveying instruments and computer software. Spatial analysis methods and software are used to solve problems with data collected in the field and from other sources. The course focuses on practical application of geomatics to civil engineering problems and hands-on training with equipment. Prerequisites: CTI 109, EGR 120 (or concurrent enrollment)."
200,WilliamJewell,CVE 350 Structural Analysis	(3 cr. hrs.),"Study of load paths in typical building systems and the idealization of structural members. Elastic analysis of statically determinate and indeterminate beams, frames and trusses using classical methods. Calculation of deflections using geometric methods and virtual work. Construction of shear and moment diagrams and influence lines and their application. Prerequisite: EGR 233."
201,WilliamJewell,CVE 350L Structural Analysis Laboratory 	(1 cr. hr.) ,"Analysis of statically determinate and indeterminate beams, frames and trusses with a focus on the application of classical and computer-based methods. Introduction to modeling structural systems, limit states, constraints, and structural optimization and design."
202,WilliamJewell,CVE 351 Introduction to Structural Design	(3 cr. hrs.),"An introduction to structural design codes and provisions including analysis and design of reinforced concrete and structural steel members subjected to tension, compression and flexural loads. Prerequisite: CVE 350."
203,WilliamJewell,CVE 360 Geotechnical Engineering	(3 cr. hrs.),"Introduction to geotechnical engineering including an overview of the fundamental engineering properties and behavior of soils. Topics include index properties, soil classification, phase relationships, compaction, subsurface exploration, seepage, bearing capacity and consolidation. Prerequisite: EGR 233."
204,WilliamJewell,CVE 370 Fluid Mechanics for Engineers	(3 cr. hrs.),"Study of the fundamental properties of fluids and hydraulic analysis applicable to civil engineering design. Topics include fluid statics, kinematics of fluid motion and conservation of mass, energy and momentum. Civil engineering topics include pressure pipe system analysis and design, open channel flow analysis and design, groundwater flow, storm water system analysis and design, and sanitary sewer analysis and design. Prerequisite: EGR 231, MAT 201 (or concurrent enrollment)."
